open_time,open,high,low,close,volume,number_of_trades,retorno_diario,cambio_volumen,distancia_smas,ratio_smas,valor_rsi,posicion_en_bandas,ancho_bandas,pct_change_1d,pct_change_7d,pct_change_14d,pct_change_30d,RSI,Banda_Media,Banda_Superior,Banda_Inferior,SMA_9,SMA_26,SMA_50,SMA_200,SMA,STD,RSI_14,Señal_ByR,SMA_Corta,SMA_Larga,Señal,Target
2018-09-29,6634.58,6636.0,6464.57,6596.38,30255.9597,171027,-0.005757711867216853,-0.2864067634373274,-773.0331000000006,0.8948477308669865,50.43827927004833,0.6324899732709047,0.09363818519828168,-0.5757711867216853,-1.8841150965707487,1.2497390620970883,-5.561473133242856,52.862023874804905,6500.137000000001,,,6622.69,6515.738846153847,6578.525799999999,7351.5589,,,77.78198510564118,,6589.827272727273,6589.827272727273,,1
2018-09-30,6597.66,6662.0,6533.0,6626.57,27764.724519,153447,0.004576752703755682,-0.0823386600756214,-757.4315499999993,0.8968616732516057,51.501712214847515,0.7485457641605564,0.09078932723321605,0.4576752703755682,-1.2139236732260028,1.8688700999231367,-5.4860715910663105,54.213426680067926,6515.8655,,,6607.973333333332,6487.566153846154,6586.4102,7343.8417500000005,,,78.29302056711923,,6592.889166666667,6592.889166666667,,0
2018-10-01,6626.57,6667.09,6510.0,6611.61,20621.506894,129733,-0.0022575782041086567,-0.25727673329197787,-743.2191000000003,0.8986845677019637,50.91867803183383,0.5719322012058836,0.08556331314911822,-0.22575782041086567,0.45917351805619955,5.807937343667224,-8.172210871929353,65.10530258886206,6531.7005,,,6595.591111111111,6484.166538461538,6592.475800000001,7335.6948999999995,,,77.34367624216489,,6594.329230769231,6594.329230769231,,0
2018-10-02,6610.0,6640.0,6494.0,6525.79,28245.810088,147274,-0.012980196956565715,0.3697258029294821,-728.9592499999999,0.9005108670418754,47.59030182006224,-0.11552584343274769,0.0808245642839911,-1.2980196956565715,1.2136411716716866,2.9881084834568306,-10.630223732917376,57.89337646744931,6541.059,,,6575.345555555556,6484.542692307693,6598.0646,7327.0238500000005,,,71.95360081644675,,6589.433571428572,6589.433571428572,,0
2018-10-03,6525.79,6549.0,6430.0,6510.0,28451.969138,150607,-0.002419630420224972,0.007298748003959243,-715.9468499999994,0.9021990636272169,46.98179811474416,-0.2442665688536886,0.08057378829440005,-0.2419630420224972,0.6941866508278327,1.8478102720791423,-10.36786350581439,55.09222133119486,6542.1900000000005,,,6567.413333333334,6488.945000000001,6604.503000000001,7320.44985,,,70.97355830555806,,6584.138000000001,6584.138000000001,,1
2018-10-04,6510.01,6643.46,6505.09,6593.79,20074.300818,96824,0.012870967741935413,-0.2944495081998004,-701.43325,0.9040770956583288,50.59204103788976,0.348330590265666,0.08021797061804622,1.2870967741935413,-1.4252974602078305,1.5679297597042563,-10.399018352887468,54.45123711069714,6548.048000000001,,,6583.663333333334,6504.665769230769,6611.035599999999,7312.46885,,,73.06973439312324,,6584.74125,6584.74125,,1
2018-10-05,6591.69,6697.0,6543.08,6635.65,16096.552392,86701,0.0063483975073515,-0.19815128118600656,-685.1334999999981,0.9061801165224048,52.33816047923218,0.6156729262900823,0.08085654553825421,0.63483975073515,0.016127622245853956,-1.8252646093664615,-0.9604477611940387,43.28218420221508,6554.0824999999995,,,6602.611111111111,6519.467307692308,6617.5136,7302.647099999999,,,74.07692618142659,,6587.735882352941,6587.735882352941,,0
2018-10-06,6635.65,6651.0,6566.77,6594.27,10939.505391,62065,-0.006236013050718303,-0.32038208402707746,-673.3593500000006,0.9076459992959467,50.44044167629367,0.2701287792838538,0.08065692246282637,-0.6236013050718303,-0.03198724148699705,-1.915499661611908,1.2010417418021113,43.0286691784678,6558.546,,,6592.071111111111,6530.323846153847,6617.7092,7291.06855,,,71.24048141655777,,6588.098888888889,6588.098888888889,,1
2018-10-07,6596.44,6640.0,6525.0,6615.26,17406.831762,82844,0.0031830665107737133,0.5911900163530894,-657.464649999999,0.9096854462057357,51.40300532037889,0.34678744503723863,0.06732002561329581,0.3183066510773713,-0.17067653401381389,-1.3825283243887876,3.435519127391906,45.01172572559651,6576.8745,,,6589.924444444445,6542.645,6622.2552000000005,7279.7198499999995,,,71.82971734250346,,6589.528421052632,6589.528421052632,,1
2018-10-08,6615.26,6715.6,6587.0,6673.01,23123.419541,135156,0.008729815608154556,0.32841058368126474,-643.3056000000006,0.9115058505499932,54.04745800616473,0.8180795404791988,0.05880975516673897,0.8729815608154556,0.9286694163751497,1.392107138461629,7.88934608451024,55.322288316758076,6593.702499999999,6787.589514833518,6399.815485166481,6598.43888888889,6555.506153846153,6626.1648,7269.4704,6593.702499999999,96.94350741675895,73.44195108383312,,6593.702499999999,6593.702499999999,,0
2018-10-09,6673.01,6685.38,6607.0,6656.61,15354.779469,101956,-0.002457661535049449,-0.3359641534949219,-624.0630999999994,0.914020327700154,53.16272913665271,0.5822261779335209,0.051650588488146805,-0.2457661535049449,2.0046615045841154,3.242632073628071,6.491958642159967,64.06420277960903,6606.938499999999,6777.564630814838,6436.312369185161,6601.776666666668,6562.015,6634.200199999999,7258.2633000000005,6606.938499999999,85.3130654074192,72.17860645842731,,6596.698095238095,6596.698095238095,,0
2018-10-10,6656.67,6659.95,6530.0,6631.0,15390.661444,99789,-0.003847303657567358,0.002336860328892465,-611.4637999999995,0.9156448536037715,51.73843837865367,0.21122673072217135,0.0489939355523471,-0.3847303657567358,1.8586789554531524,2.565768307471483,5.053865652724965,61.03953147877016,6613.888499999999,6775.908713459537,6451.868286540462,6603.931111111112,6567.952307692308,6637.220199999999,7248.684,6613.888499999999,81.01010672976855,70.14928297440457,,6598.257272727273,6598.257272727273,,0
2018-10-11,6630.21,6633.92,6205.0,6252.68,48712.400332,253224,-0.05705323480621316,2.165062171580051,-602.5406500000008,0.9167485176173777,36.27681863209584,-3.112470151521763,0.06551828887998674,-5.705323480621316,-5.173200845037518,-6.52476480498958,-0.6708594721767214,25.9029825200693,6588.5715,6804.407465421599,6372.735534578401,6573.585555555556,6557.864615384615,6635.0560000000005,7237.59665,6588.5715,107.91798271079952,48.46981720426446,,6583.232173913043,6583.232173913043,,1
2018-10-12,6252.71,6360.0,6209.0,6298.01,29004.071419,148077,0.007249691332356756,-0.40458546034844567,-597.899550000001,0.9172848398291101,38.64283664515451,-2.2240635657703804,0.07375242830660969,0.7249691332356756,-5.088273191021219,-5.072966186254435,-0.6406757306795408,31.226363524805024,6567.3195,6809.4973802950635,6325.141619704936,6550.031111111111,6549.903461538461,6630.516,7228.415550000001,6567.3195,121.08894014753197,50.44594768144689,,6571.347916666667,6571.347916666667,,1
2018-10-13,6298.0,6345.0,6285.07,6332.93,19098.070025,108981,0.005544608535076989,-0.3415383051191486,-597.5608500000008,0.9172479773570313,40.47634702270855,-1.6972272923512333,0.07760595412724253,0.5544608535076989,-3.9631376937856677,-3.9938572368480862,-2.3807762147430855,35.25097692333529,6548.566,6802.669856297504,6294.462143702495,6521.046666666666,6553.143461538462,6623.541800000001,7221.10265,6548.566,127.05192814875218,51.973881762960225,,6561.8112,6561.8112,,1
2018-10-14,6332.92,6416.0,6308.0,6339.34,15627.411314,96113,0.0010121697223874904,-0.18172824303486135,-597.3970499999996,0.9171783345522001,40.82590418701272,-1.4597623708957002,0.08263678035781354,0.10121697223874904,-4.170962290219881,-4.334519970361739,-2.1197752534883096,33.479806287600795,6536.4635,6806.539649283083,6266.387350716916,6488.123333333333,6553.254615384615,6615.6557999999995,7213.05285,6536.4635,135.03807464154175,52.26484109675662,,6553.254615384615,6553.254615384615,,1
2018-10-15,6339.34,7680.0,6300.0,6752.5,90748.031246,456913,0.06517397710171724,4.806977843137865,-594.6588499999998,0.9175386519942519,57.96210422464308,1.418698053132506,0.08640802695887187,6.517397710171724,1.1912165574455846,2.1309484376725196,3.646069968196275,55.557659384787755,6551.711499999999,6834.77173195928,6268.651268040719,6505.704444444445,6567.12423076923,6616.7058,7211.3646499999995,6551.711499999999,141.5301159796403,66.39629609509696,,6560.634074074074,6560.634074074074,,1
2018-10-16,6752.5,6900.0,6670.0,6759.27,27557.957764,175075,0.0010025916327287554,-0.6963244559069737,-597.2414500000004,0.9171758736113333,58.17583411567971,1.3098873294397897,0.08968490529766589,0.10025916327287554,1.5422264485977166,3.5778043731103937,3.90883935434283,59.82263058696826,6566.419,6860.873333079806,6271.964666920194,6521.705555555555,6577.403846153846,6613.718400000001,7210.95985,6566.419,147.22716653990315,66.57092972799718,,6567.728214285715,6567.728214285715,,0
2018-10-17,6762.76,6811.12,6676.01,6740.89,26641.431379,158746,-0.002719228555746467,-0.03325813882323636,-603.0307499999999,0.9163624123137377,57.32371531491543,1.1464377352236792,0.0912941016188988,-0.2719228555746467,1.6572161061680024,3.546697388632869,7.876850987967088,59.69254535837527,6569.0070000000005,6868.862796296539,6269.151203703462,6529.247777777778,6576.706538461538,6607.014,7210.04475,6569.0070000000005,149.92789814826946,65.57456650364979,,6573.699310344828,6573.699310344828,,0
2018-10-18,6739.01,6796.0,6567.0,6618.96,20116.521941,138002,-0.018088115960948836,-0.2449158735195901,-610.3056999999999,0.9153420178970268,51.89346387456362,0.339111333400044,0.09111055743692947,-1.8088115960948836,5.8579681032773,0.3817228028190067,4.458490164050843,51.0238283124934,6568.226,6867.443366115776,6269.008633884223,6525.064444444444,6572.703076923077,6598.7688,7209.0745,6568.226,149.60868305788858,59.240250789940404,,6575.208,6575.208,,0
2018-10-19,6618.96,6648.14,6523.0,6528.88,20772.60077,112337,-0.013609388786153698,0.032613929531368546,-616.7892999999995,0.9144113606513753,48.256461619371365,-0.2402848878181277,0.09121393076536854,-1.3609388786153698,3.665761089614028,-1.6090360401769144,2.1431845666931126,45.820906037904244,6564.851,6864.253932299391,6265.448067700609,6513.717777777778,6565.8138461538465,6589.6496,7206.4389,6564.851,149.70146614969534,55.012330346165804,,6573.713548387097,6573.713548387097,,1
2018-10-20,6528.88,6617.65,6505.55,6588.4,19240.722247,110809,0.009116418129908821,-0.0737451482345125,-621.1614499999996,0.9137557836379029,50.7143956600066,0.17072350508129394,0.09088324515231033,0.9116418129908821,4.033993743812103,-0.08901667659954038,1.4849044978434867,49.77345878648005,6562.9425,6861.173256073918,6264.711743926082,6551.02,6566.083461538461,6581.193400000001,7202.35485,6562.9425,149.11537803695907,57.18657837223319,,6574.1725,6574.1725,,1
2018-10-21,6585.72,6663.9,6580.0,6590.11,6515.357792,68018,0.00025954708275155447,-0.6613766516474782,-632.3295000000007,0.9121926161115157,50.78672495619643,0.18977206761926033,0.09072007126229016,0.025954708275155447,3.9557745759022156,-0.3801815801646624,-2.4990309246015086,49.01472235933837,6561.8675,6859.514043606763,6264.220956393237,6583.475555555557,6571.566923076923,6568.995400000001,7201.3249,6561.8675,148.8232718033813,57.250502450257756,,6574.655454545455,6574.655454545455,,0
2018-10-22,6590.12,6639.0,6535.27,6581.2,16213.69266,101673,-0.0013520259904614695,1.4885345022660577,-645.7979000000014,0.910310544707443,50.37191526519054,0.11142961781562902,0.09056519953262424,-0.13520259904614695,-2.5368382080710905,-1.3758408873956518,-2.109905474449847,46.260132795633204,6564.638000000001,6861.901875164634,6267.374124835368,6611.061111111111,6576.031538461539,6554.5792,7200.3771,6564.638000000001,148.63193758231654,56.774831460148924,,6574.847941176471,6574.847941176471,,0
2018-10-23,6581.2,6595.0,6515.45,6553.51,13856.601756,86938,-0.004207439372758692,-0.14537656247888942,-659.748700000001,0.9083699885350802,49.03160684059511,-0.08982319803085231,0.09021582178125155,-0.42074393727586923,-3.044115710720241,-1.5488364197391635,-2.303070960047704,45.83851332805918,6566.813499999999,6863.028738193268,6270.598261806731,6634.857777777778,6570.815384615384,6540.389,7200.1377,6566.813499999999,148.10761909663407,55.23879510322879,,6574.238285714286,6574.238285714286,,1
2018-10-24,6553.51,6630.0,6547.53,6565.5,11951.543977,90762,0.0018295539336934397,-0.1374837649624373,-673.9684000000016,0.9063735928256692,49.656265297634775,0.0006825641051196076,0.09015229659800586,0.18295539336934397,-2.601881947339302,-0.9877846478660857,-0.24143835876616615,47.32679247747159,6565.399,6861.341898966036,6269.456101033965,6614.08,6568.158461538462,6524.5178000000005,7198.4862,6565.399,147.97144948301755,55.796473055280664,,6573.995555555555,6573.995555555555,,0
2018-10-25,6566.81,6575.09,6502.8,6528.09,10342.701244,75563,-0.0056979666438199406,-0.1346137985264596,-674.9570499999991,0.9062043340204501,47.69225939869685,-0.21686862211605182,0.08977813126357263,-0.5697966643819941,-1.3728742884078438,4.404671276956429,1.2493136917336,65.57378903201729,6560.021000000001,6854.494213214806,6265.547786785195,6588.393333333333,6565.531923076923,6521.0796,7196.03665,6560.021000000001,147.23660660740282,53.554497547218716,,6572.754864864864,6572.754864864864,,1
2018-10-26,6528.13,6600.0,6515.01,6538.63,9443.504156,77985,0.0016145610737596794,-0.08694025543101136,-673.2841999999991,0.9064209312254565,48.312544675436264,-0.1265221284797242,0.08972129317357505,0.16145610737596794,0.14933648650303777,3.820571894931879,1.1370245254535227,64.16378234560054,6557.239,6851.400981364009,6263.0770186359905,6565.92,6562.149615384615,6521.531999999999,7194.8162,6557.239,147.08099068200463,54.11392352155871,,6571.856842105263,6571.856842105263,,0
2018-10-27,6538.63,6558.35,6463.04,6505.6,7776.907864,86848,-0.005051516907976117,-0.17648070721090503,-669.3914999999997,0.9069400951717131,46.45347212659632,-0.31431137545219967,0.0896541385133635,-0.5051516907976117,-1.2567542954283195,2.7265420587311073,-2.743705085713688,60.18666005923097,6551.755999999999,6845.452019964788,6258.059980035211,6553.324444444444,6558.072307692308,6523.7332,7193.124700000001,6551.755999999999,146.84800998239433,52.00016052003898,,6570.157948717949,6570.157948717949,,0
2018-10-28,6505.6,6514.17,6453.0,6489.93,5743.933728,71647,-0.0024086940482046515,-0.2614116267740316,-660.9746000000005,0.9080805885805225,45.55780967615001,-0.36430937136334884,0.08839322014405067,-0.24086940482046515,-1.5201567196905574,2.375483883180274,-2.180243512023361,58.788034407497776,6542.602,6831.76282945036,6253.4411705496395,6548.996666666667,6556.693076923077,6529.830800000001,7190.8054,6542.602,144.58041472518036,50.98270542169914,,6568.152250000001,6568.152250000001,,0
2018-10-29,6489.93,6505.01,6315.0,6344.5,13827.224067,135586,-0.022408562187881897,1.4072743039489328,-651.2083000000002,0.9093392459206905,38.19700648129911,-1.2295936810313632,0.09095771227837293,-2.2408562187881897,-3.596608521242328,-6.0422065901518,-3.818458002722702,15.368553288289789,6526.996499999999,6823.836834844383,6230.156165155616,6521.8966666666665,6550.327692307692,6531.704600000001,7182.9129,6526.996499999999,148.42016742219178,42.64336461232735,,6562.697317073172,6562.697317073172,,0
2018-10-30,6344.5,6395.0,6317.01,6330.87,8877.175385,95116,-0.0021483174403026384,-0.35799294623522926,-643.0982000000004,0.9103718398598546,37.584101601925845,-1.1879159919014821,0.09365413283006681,-0.21483174403026384,-3.397263451188759,-6.337962531456808,-4.462338736329652,14.055577929923388,6511.99,6816.927388223946,6207.052611776054,6493.0922222222225,6540.215384615383,6532.082,7175.180199999999,6511.99,152.46869411197298,41.95077594926601,,6557.177619047619,6557.177619047619,,1
2018-10-31,6330.01,6428.0,6245.02,6371.93,12148.888216,111552,0.006485680483093281,0.3685533617515657,-633.4223999999995,0.9116201422377045,40.672461150403805,-1.014860155848509,0.08830034035688884,0.6485680483093281,-2.9482903053842047,-5.473461219512554,-3.625138203856537,20.177820885871284,6517.9525,6805.721212089926,6230.183787910075,6469.84,6530.072307692308,6533.6224,7167.0448,6517.9525,143.88435604496254,44.85631979868797,,6552.869534883721,6552.869534883721,,1
2018-11-01,6369.52,6442.65,6348.66,6410.0,9099.035841,89601,0.005974641905984512,-0.2510396277235776,-622.2698000000009,0.913058265190274,43.46560923263491,-0.8295537190710954,0.08393172247935597,0.5974641905984512,-1.8089517760937701,-3.1569914306779356,-1.7743445621143161,30.46153270748397,6523.552,6797.318478021726,6249.785521978273,6453.894444444445,6522.985000000001,6535.05,7157.3198,6523.552,136.8832390108633,47.48111329722686,,6549.6225,6549.6225,,1
2018-11-02,6410.0,6460.34,6388.2,6433.98,9739.440679,109482,0.0037410296411855004,0.07038161506237306,-615.1830999999993,0.9139503576438598,45.21524769148733,-0.7210867689636776,0.08039993582635722,0.37410296411855004,-1.6004881756575995,-1.4535418019629764,-1.1677419354838792,39.87495732331845,6528.6044999999995,6791.054191417731,6266.154808582268,6439.281111111111,6516.012692307691,6533.982,7149.1651,6528.6044999999995,131.2248457088659,49.123837756988834,,6547.0526666666665,6547.0526666666665,,0
2018-11-03,6432.8,6439.97,6345.0,6387.09,7661.241476,83836,-0.007287868473324299,-0.21337972800439897,-609.4842499999986,0.9146580862898217,42.44883413554793,-1.1242803479310695,0.07839223563825791,-0.7287868473324299,-1.8216613379242519,-3.0555218262400485,-3.134767713257469,27.927019144316986,6530.992,6786.981531907684,6275.002468092316,6423.614444444444,6505.015769230769,6532.1912,7141.675449999999,6530.992,127.99476595384213,46.08816884541235,,6543.575217391305,6543.575217391305,,1
2018-11-04,6388.0,6525.0,6359.0,6485.85,10592.394943,126200,0.015462440641982544,0.3825951023972134,-601.6306999999997,0.9156581405781163,49.46230719212196,-0.2715648722710797,0.0718872009640691,1.5462440641982544,-0.06286662568009138,-1.582067674135934,-2.257503032860375,40.57425957400647,6517.6595,6751.927649145823,6283.391350854176,6417.75,6498.448076923077,6531.609,7133.2397,6517.6595,117.1340745729119,52.715871760989856,,6542.347021276596,6542.347021276596,,0
2018-11-05,6485.85,6504.39,6431.02,6468.99,8987.882156,114235,-0.002599505076435693,-0.15147780984699255,-593.3058499999997,0.916719590192556,48.37840101943604,-0.3325183135918318,0.0631802875943418,-0.2599505076435693,1.962171959965331,-1.705008205190539,-1.8998312171021325,39.99928700023171,6503.1455000000005,6708.580801478795,6297.710198521206,6413.682222222222,6492.216923076923,6530.8888,7124.1946499999995,6503.1455000000005,102.7176507393976,51.55074003921992,,6540.818749999999,6540.818749999999,,1
2018-11-06,6468.99,6531.31,6445.18,6519.11,11926.565699,150475,0.007747731871590391,0.32696062231281453,-576.2080999999989,0.9189866192437145,51.76247982377219,0.3132227372801105,0.0532166925169411,0.7747731871590391,2.9733670095895226,-0.524909552285735,-1.453457611643394,47.05196764020288,6492.056500000001,6664.799387281402,6319.313612718599,6416.924444444445,6502.464230769231,6536.2972,7112.505300000001,6492.056500000001,86.37144364070072,54.752345972584706,,6540.375714285714,6540.375714285714,,1
2018-11-07,6522.73,6615.15,6509.0,6578.46,14271.591117,151060,0.009104003460595145,0.1966220182056786,-559.6836500000018,0.9211804316628988,55.48399300400164,1.056845046589132,0.05156964343727859,0.9104003460595145,3.241247157454641,0.19739547635366783,-1.4169018179202464,51.0272669625872,6490.0315,6657.375805175695,6322.687194824305,6442.92,6513.250769230769,6541.1374,7100.82105,6490.0315,83.6721525878473,58.269031519185994,,6541.1374,6541.1374,,0
2018-11-08,6578.46,6594.0,6468.22,6479.84,13259.789282,145405,-0.014991350559249383,-0.07089621799735868,-546.388750000001,0.92292752535141,48.75319402886051,-0.09303294945147723,0.05129244640658016,-1.4991350559249383,1.0895475819032718,-0.7391135845247199,-2.655555906084317,46.5137787026199,6487.5795,6653.961411905931,6321.197588094069,6459.472222222223,6518.901153846154,6542.8964000000005,7089.285149999999,6487.5795,83.19095595296524,51.15444299050918,,6542.8964000000005,6539.935490196079,1.0,0
2018-11-09,6479.84,6511.53,6391.01,6419.99,11787.616583,117043,-0.009236339168868457,-0.11102534645844298,-535.2588500000002,0.9243633739357642,45.171814952980576,-0.7310081503012414,0.04997046190652395,-0.9236339168868457,-0.21743928330519857,-1.8144473689442608,-3.1821746342934776,41.998057519020115,6479.159,6641.042283997742,6317.2757160022575,6464.812222222222,6522.003076923078,6541.4562,7076.715049999999,6479.159,80.94164199887125,47.37405489539751,,6541.4562,6537.628846153846,,1
2018-11-10,6419.99,6475.55,6411.0,6433.05,7714.829926,97746,0.002034271081419181,-0.34551400856333747,-525.8435499999996,0.9255261424468473,46.10224052058468,-0.4959273960496386,0.04768145655687733,0.2034271081419181,0.7195765207629767,-1.1151930644367924,2.8846830479090535,44.971234490885145,6471.306,6625.586647952458,6317.025352047541,6467.373333333333,6509.716538461538,6534.9368,7060.780349999999,6471.306,77.14032397622927,48.272391573960384,,6534.9368,6535.655660377359,0.0,1
2018-11-11,6435.16,6462.14,6355.0,6449.81,8213.507117,98435,0.0026052960881697285,0.06463877956912456,-519.2074499999999,0.9263397557396372,47.33732371627973,-0.205149253521512,0.04501914137383407,0.26052960881697285,-0.5556711919023738,-0.6181884858542319,2.4102851535643843,47.22329882066332,6464.7365,6610.254943218861,6319.218056781139,6469.1322222222225,6497.814230769231,6529.472,7048.67945,6464.7365,72.7592216094305,49.46459534711126,,6529.472,6534.0659259259255,,1
2018-11-12,6450.71,6497.0,6421.0,6453.07,10132.782567,123144,0.0005054412455560708,0.23367307322685082,-510.2414000000008,0.9274670448195684,47.58890423578821,-0.09531375672719407,0.04316715093891854,0.050544124555607084,-0.24609714963232943,1.7112459610686415,1.897068181710515,59.355127785341274,6459.7145,6599.138235421721,6320.290764578279,6476.463333333334,6486.744230769231,6524.3733999999995,7034.614799999999,6459.7145,69.7118677108605,49.70740191657325,,6524.3733999999995,6532.593272727273,,1
2018-11-13,6451.68,6498.0,6391.15,6457.66,11790.564933,150940,0.0007112893552991828,0.1636058363078856,-500.42755000000034,0.9287376397709001,47.965818505606926,0.051252919968447906,0.04035636032014313,0.07112893552991828,-0.9426133321879804,2.0027263235542714,1.8664403549896402,61.097981548588116,6454.3225,6584.558982216001,6324.0860177839995,6473.331111111111,6480.540384615385,6521.8988,7022.32635,6454.3225,65.11824110800025,50.0711460950241,,6521.8988,6531.255178571429,,0
2018-11-14,6458.98,6482.84,5656.87,5922.41,46478.964003,319011,-0.08288606089512296,2.9420472443107832,-493.8021999999992,0.9295091770705596,25.20371003466035,-3.7514759895472927,0.08325913374302495,-8.288606089512296,-9.972698777525446,-7.054691435718851,-12.29307663828212,28.90409416004954,6424.0385,6691.468440320821,6156.608559679178,6412.6,6457.214615384616,6511.3962,7005.198399999999,6424.0385,133.7149701604109,26.23886252522264,1.0,6511.3962,6520.573684210526,,0
2018-11-15,5917.2,5939.54,5403.42,5753.4,47700.829401,303825,-0.02853736907779103,0.026288567832990717,-489.70860000000175,0.9299101640700246,21.701718001371756,-3.1874172821782403,0.12409780278623074,-2.853736907779103,-11.210770636312017,-10.243369734789399,-14.88134073649966,22.558427229262094,6384.777,6780.945398489965,5988.608601510035,6327.521111111111,6425.099230769231,6497.161799999999,6986.870400000001,6384.777,198.08419924498216,22.583649739680684,1.0,6497.161799999999,6507.3465517241375,,0
2018-11-16,5757.09,5782.89,5549.25,5655.94,38721.802274,221493,-0.016939548788542425,-0.1882362893843469,-492.4220500000001,0.9293402641346129,19.977871530878556,-2.701944468215305,0.1602084325437588,-1.6939548788542425,-11.901108880231902,-12.092670477682555,-16.09505569739308,19.36464436464439,6342.294,6850.338490235791,5834.249509764209,6225.018888888889,6389.169615384615,6476.498,6968.92005,6342.294,254.02224511789544,20.785496302591397,1.0,6476.498,6492.915932203389,,0
