open_time,open,high,low,close,volume,number_of_trades,retorno_diario,cambio_volumen,distancia_smas,ratio_smas,valor_rsi,posicion_en_bandas,ancho_bandas,pct_change_1d,pct_change_7d,pct_change_14d,pct_change_30d,SMA_9,SMA_26,SMA_50,SMA_200,Target,SMA,STD,Banda_Superior,Banda_Inferior,RSI_14,Señal_ByR,SMA_Corta,SMA_Larga,Señal
2018-10-14,201.39,203.56,194.33,197.01,110554.19361,37339,-0.021311475409836134,0.031139775444202433,-205.9557,0.5291030066381034,37.44142518858007,-1.7898405195895901,0.23454505198015926,-2.1311475409836134,-12.88140090209604,-15.424572851378038,-5.6555885451585075,213.72666666666666,222.97307692307692,231.4132,437.3689,1,220.1105,12.906457166044737,245.92341433208946,194.29758566791054,54.234433626484766,,222.97307692307692,222.97307692307692,
2018-10-15,196.84,239.0,194.6,214.39,973857.7477,298845,0.08821887213847002,7.808872064459717,-206.30564999999999,0.5273864925352363,46.81632302309629,-0.42090261014652125,0.23597553106442676,8.821887213847003,-6.791009086561461,-7.434912136781668,-3.118080347055907,212.50333333333336,223.15000000000003,230.21519999999998,436.52085,1,219.849,12.96974613232049,245.78849226464098,193.909507735359,60.67963345704608,,222.65518518518516,222.65518518518516,
2018-10-16,214.39,219.95,211.55,215.09,145980.09837,83944,0.0032650776622045186,-0.8501012096327547,-206.87135000000004,0.5251259571821906,47.15978386803468,-0.3699103126975243,0.23568666309804265,0.32650776622045186,-5.827495621716283,-4.696707873631967,-2.3073079892810044,211.27555555555557,222.80730769230772,228.7628,435.63415000000003,0,219.8825,12.955843174738618,245.79418634947723,193.97081365052276,60.91836140295366,,222.385,222.385,
2018-10-17,215.2,216.99,210.0,212.85,153768.85024,75663,-0.010414245199683925,0.05335488848800951,-207.6178,0.5224199546935929,46.13307817760811,-0.4837307977356487,0.2347264101853038,-1.0414245199683925,-6.125959248478441,-3.587443946188351,8.50836052202284,209.36888888888888,221.4657692307692,227.111,434.7288,0,219.0685,12.855290647495261,244.77908129499053,193.35791870500947,59.669898437471545,,222.0562068965517,222.0562068965517,
2018-10-18,212.9,215.3,203.53,206.24,150229.60097,85942,-0.031054733380314725,-0.023016685528154723,-208.3993,0.5196701939372679,43.14788911658731,-0.9163605397493086,0.2409326943658118,-3.1054733380314725,7.652155757385937,-7.374472289589507,-0.9271268674640787,206.90666666666667,220.12846153846155,225.46779999999998,433.86710000000005,0,218.28849999999997,13.148209113591745,244.58491822718346,191.99208177281648,56.021357655745454,,221.529,221.529,
2018-10-19,206.25,208.0,204.21,205.0,254660.48637,84457,-0.006012412723041205,0.6951418676859447,-209.07685000000004,0.517106563701124,42.59110957189364,-0.9145456408656034,0.2410573228234476,-0.6012412723041205,4.08204711616571,-10.23339317773788,-2.283235616568946,204.4911111111111,218.60923076923078,223.89,432.96685,1,216.95749999999998,13.074798529191474,243.10709705838292,190.80790294161704,55.33777581851135,,220.9958064516129,220.9958064516129,
2018-10-20,205.1,209.69,203.57,207.91,62376.6968,34666,0.014195121951219525,-0.7550593824384205,-209.51135000000002,0.5149429417429413,44.404208989602466,-0.6160089828809239,0.2346834970457253,1.4195121951219525,3.283656234475907,-7.7595385980479215,-7.183035714285713,206.30555555555554,217.8342307692308,222.42,431.93134999999995,0,215.706,12.655659603513367,241.01731920702673,190.39468079297325,56.67388700661093,,220.586875,220.586875,
2018-10-21,207.91,211.99,206.74,207.49,83277.36128,40862,-0.0020201048530613663,0.3350716782425067,-210.4224,0.5118693136740914,44.18729832794476,-0.5745225772612027,0.22753259122692135,-0.20201048530613663,5.319526927567142,-8.247103564163783,-16.24349089734791,207.47555555555556,217.36769230769232,220.65559999999996,431.07800000000003,0,214.5,12.201435204623742,238.9028704092475,190.0971295907525,56.411579031690614,,220.19000000000003,220.19000000000003,
2018-10-22,207.46,209.3,205.0,206.67,206046.89963,72089,-0.003951997686635567,1.4742246447653056,-211.32445000000004,0.5087822614903003,43.73807154902219,-0.5721396105763781,0.22520900025221444,-0.39519976866355666,-3.6009142217454215,-10.147384896308854,-14.248371436869844,208.07222222222222,217.0696153846154,218.8808,430.20525000000004,0,213.54899999999998,12.023289198796423,237.59557839759282,189.50242160240714,55.8679030952711,,219.79235294117646,219.79235294117646,
2018-10-23,206.67,207.8,202.14,205.85,112753.0414,50937,-0.003967677940678316,-0.4527797234393165,-212.17405,0.5058710605893173,43.26439324953586,-0.5787157346367294,0.22583392573251626,-0.3967677940678316,-4.295876144869593,-9.873029772329255,-15.807770961145195,209.05444444444444,216.17423076923075,217.21599999999998,429.39005000000003,0,212.80300000000003,12.014534224495717,236.83206844899146,188.7739315510086,55.29400525857354,,219.394,219.394,
2018-10-24,205.85,207.95,204.73,205.35,97128.82698,47453,-0.0024289531212047244,-0.13857022592030943,-212.87724999999995,0.5031969507175418,42.95888866534931,-0.5540404427814186,0.2244043879434315,-0.24289531212047244,-3.5236081747709647,-9.433712622386881,-9.957905814259405,208.04999999999998,215.54,215.61700000000002,428.49424999999997,0,211.9375,11.889926242522762,235.71735248504552,188.15764751495448,54.92351959111539,,219.0038888888889,219.0038888888889,
2018-10-25,205.35,205.94,202.88,203.93,77411.57217,37923,-0.006915023131239262,-0.20300105975808824,-212.38690000000003,0.5032023669984391,42.05072601738075,-0.5975196953078377,0.2155723907499905,-0.6915023131239262,-1.1200543056633094,6.446393151685981,-7.144158091248521,206.81,214.47500000000002,215.125,427.5119,1,210.71550000000002,11.356111025856464,233.42772205171295,188.0032779482871,53.82059733867931,,218.59648648648647,218.59648648648647,
2018-10-26,203.84,209.0,203.0,204.92,91143.83291,49864,0.004854606972980902,0.17739286717809066,-211.9099,0.503187865690219,42.9561478800125,-0.4387392150784403,0.20745678304758874,0.48546069729809016,-0.039024390243913576,4.04142973192525,-4.430556851040013,205.9288888888889,213.3973076923077,214.62940000000003,426.5393,0,209.6915,10.87548100569639,231.44246201139276,187.94053798860722,54.50650767855113,,218.23657894736843,218.23657894736843,
2018-10-27,204.92,206.15,203.09,204.45,50235.68329,52419,-0.002293577981651418,-0.4488306922575306,-211.06719999999996,0.5039329587300215,42.61572386149136,-0.40714932684365696,0.1957750832225457,-0.2293577981651418,-1.6641816170458457,1.5648286140089285,-10.771177933923981,205.73,212.3526923076923,214.414,425.4812,1,208.60699999999997,10.210013196547985,229.02702639309595,188.186973606904,54.095708845265044,,217.88307692307694,217.88307692307694,
2018-10-28,204.45,205.94,203.62,204.99,44394.83357,37134,0.0026412325752018795,-0.11626894146700473,-209.77895000000004,0.5056563606412549,43.17294883336774,-0.2659003638953858,0.17164817624422418,0.26412325752018795,-1.2048773434864324,4.050555809349787,-7.595564370717634,205.7288888888889,211.55653846153848,214.57960000000003,424.35855000000004,0,207.356,8.898069808435382,225.15213961687076,189.55986038312923,54.519823782533,,217.56075,217.56075,
2018-10-29,204.99,205.49,195.28,196.96,118281.82272,70893,-0.03917264256793018,1.6643150386744425,-208.26239999999999,0.5074967188109681,37.36284295616397,-1.1492276166773843,0.14924776361491612,-3.9172642567930183,-4.698311317559389,-8.13004337888893,-14.96416544339867,204.51222222222222,210.64076923076922,214.6026,422.865,1,205.78400000000002,7.6782004470619905,221.140400894124,190.42759910587603,47.492897208634744,,217.0582926829268,217.0582926829268,
2018-10-30,196.95,198.6,195.91,197.27,83633.81463,56433,0.0015739236393177425,-0.2929275800223313,-206.77080000000004,0.5092959776047888,37.71135041771416,-1.1516900768168836,0.11968429960555724,0.15739236393177425,-4.168083555987357,-8.284903993677062,-15.312956126041033,203.37666666666667,209.66423076923078,214.605,421.3758,1,204.3105,6.113189773802713,216.53687954760542,192.08412045239456,47.77275597357454,,216.58714285714285,216.58714285714285,
2018-10-31,197.24,201.45,193.01,198.73,114739.70424,68261,0.007401023977289922,0.37192958072777094,-204.98004999999995,0.5117849320022899,39.420888530013386,-1.0779301675812871,0.10766129821685869,0.7401023977289922,-3.223764304845389,-6.633779657035477,-14.19627822632875,202.4944444444444,208.52423076923077,214.87599999999998,419.85605,1,204.66799999999998,5.508705646042146,215.68541129208427,193.6505887079157,49.14746045684958,,216.17186046511625,216.17186046511625,
2018-11-01,198.7,200.95,197.88,199.96,86097.98629,53873,0.006189302068132729,-0.24962342494878997,-202.97365,0.514633604221275,40.89268594422286,-0.912202233359738,0.10400596540282309,0.6189302068132729,-1.9467464325994221,-3.044996121024046,-11.400593734768927,201.84,207.54576923076922,215.21280000000002,418.18645000000004,1,204.81799999999998,5.3255734556551495,215.46914691131028,194.1668530886897,50.33353618543039,,215.8034090909091,215.8034090909091,
2018-11-02,199.93,203.74,199.34,202.35,97123.22813,61401,0.011952390478095598,0.1280545842601264,-201.59470000000005,0.516142798270645,43.752299717147835,-0.4760915194694749,0.10336578809847775,1.1952390478095598,-1.2541479601795746,-1.2926829268292694,-8.343524935453194,201.50666666666666,206.63076923076926,215.0462,416.6409,0,204.8705,5.294150172844681,215.45880034568935,194.28219965431063,52.64477666181458,,215.50444444444446,215.50444444444446,
2018-11-03,202.31,202.69,198.59,200.31,72084.92932,46801,-0.010081541882876133,-0.25779928542414277,-200.25365000000005,0.5176117870645953,41.889409164990994,-0.9295749225043201,0.09917319346222378,-1.0081541882876133,-2.024944974321341,-3.6554278293492337,-10.037725680409594,201.10444444444445,205.48846153846154,214.87600000000003,415.12965,1,205.0355,5.083506327226036,215.20251265445208,194.86848734554795,50.485227180166,,215.17413043478263,215.17413043478263,
2018-11-04,200.27,218.76,199.0,212.11,182534.6216,112393,0.058908691528131385,1.5322161417359634,-198.86735,0.5191327250778153,54.07113212318448,1.4717413270425812,0.09534090213791552,5.8908691528131385,3.4733401629347904,2.2266133307629277,-7.120024521609669,201.9033333333333,204.86192307692312,214.6924,413.55975000000007,0,204.9215,4.884350169566794,214.69020033913358,195.15279966086644,60.562698776170734,,215.1089361702128,215.1089361702128,
2018-11-05,212.13,213.39,207.62,210.66,141432.1406,81531,-0.006836075621140081,-0.22517635635211464,-197.27015,0.5209242436992187,52.611626299580614,1.3294966284563325,0.08759940737228727,-0.6836075621140081,6.955727051177907,1.930614022354482,-6.539485359361141,202.59333333333336,204.24346153846153,214.5022,411.77235,1,204.7,4.482899672498148,213.6657993449963,195.7342006550037,58.97433304621296,,215.01625,215.01625,
2018-11-06,210.64,221.25,209.11,220.74,197797.49527,110906,0.047849615494161224,0.39853285420753926,-194.79680000000002,0.5246430738040354,60.577932264317575,2.8575226684297883,0.10678389055605311,4.784961549416122,11.897399503218931,7.233422394947775,-2.387901300079587,204.34333333333336,205.36499999999998,214.99379999999996,409.7906,0,205.0945,5.47519716059324,216.0448943211865,194.14410567881353,65.70752936287242,,215.1330612244898,215.1330612244898,
2018-11-07,220.77,224.8,217.01,219.07,204931.0342,105883,-0.007565461629065906,0.03606485977116369,-192.6498,0.5276588921339984,58.81390293818066,2.114770136831097,0.12258772382502676,-0.7565461629065906,10.234992200473014,6.681275870465053,-4.756314942828577,206.8,206.2153846153846,215.2118,407.86159999999995,0,205.73600000000002,6.305176987373563,218.34635397474713,193.1256460252529,63.83819558937808,,215.2118,215.2118,
2018-11-08,219.06,220.78,212.49,212.79,189828.4945,93113,-0.028666636234993437,-0.07369571797144614,-190.54915000000003,0.5304600464810897,52.609712245505534,1.0260858473881995,0.12604108817342097,-2.8666636234993437,6.416283256651312,4.3446280586475705,-6.834500875656746,208.52444444444444,206.65730769230765,215.2718,405.82095000000004,0,206.12550000000002,6.495070580225066,219.11564116045014,193.1353588395499,57.243077926837,,215.27179999999996,215.1643137254902,1.0
2018-11-09,212.79,215.51,209.1,210.77,152215.94686,72814,-0.009492927299215137,-0.19813962987521883,-188.64214999999996,0.5326583580526019,50.755066582482726,0.6854198849249699,0.12735841211429438,-0.9492927299215137,4.161106992834207,2.854772594183097,-7.043309517509044,209.86222222222221,207.18653846153848,215.0072,403.64935,1,206.2685,6.5675071574500645,219.40351431490012,193.13348568509986,55.26532919154334,,215.00719999999998,215.0798076923077,0.0
2018-11-10,210.78,215.55,209.02,213.25,131384.47893,66005,0.01176638041466993,-0.1368547012302176,-186.89010000000002,0.5341811734919345,52.94815757217096,0.991965566892509,0.1306705730823521,1.176638041466993,6.459987020118807,4.304230863291769,11.311201586804454,211.33888888888887,207.1426923076923,214.31760000000003,401.20770000000005,0,206.5565,6.747714057367871,220.05192811473574,193.06107188526425,57.219570861742596,,214.31759999999997,215.0452830188679,
2018-11-11,213.27,213.99,209.0,212.54,136268.81156,66072,-0.003329425556858223,0.03717587244534637,-185.43220000000002,0.5354676732625149,52.23099967460091,0.8271203267134624,0.13302952446376695,-0.3329425556858223,0.20272500117861636,3.683106492999655,7.910235580828595,212.4711111111111,207.04461538461538,213.7482,399.1804,1,206.85,6.8792892839763295,220.60857856795266,193.09142143204733,56.45914017396327,,213.7482,214.9988888888889,
2018-11-12,212.6,214.22,210.9,212.89,99963.97203,52826,0.0016467488472757807,-0.26642075405504473,-183.82129999999995,0.5369009160892665,52.572029882111906,0.8120607497439597,0.13521881206444092,0.16467488472757807,1.05857780309504,8.087936636880567,5.757575757575739,213.86888888888888,207.04615384615389,213.116,396.93729999999994,0,207.202,7.0044020744852045,221.2108041489704,193.1931958510296,56.76417760983818,,213.11599999999999,214.96054545454544,
2018-11-13,212.91,213.8,209.2,209.84,114466.36708,65826,-0.014326647564469885,0.14507621851648422,-182.01760000000007,0.538926542394898,49.27096369837303,0.34410401115468675,0.1352549972744359,-1.4326647564469885,-4.937936033342394,6.371977492776404,6.5123597786914456,213.61666666666667,207.18461538461537,212.7516,394.76919999999996,0,207.42649999999998,7.013867673177341,221.45423534635466,193.3987646536453,53.26236376581252,,212.7516,214.86910714285713,
2018-11-14,209.84,210.3,176.16,187.43,434676.16832,187653,-0.10679565383149059,2.797413855339769,-180.18425000000002,0.5406884998051834,32.916411202033565,-2.309991834546357,0.16068382826329633,-10.67956538314906,-14.442872141324681,-5.6861067780405445,-12.5752133961472,211.03555555555556,206.50884615384615,212.10780000000003,392.29205,0,206.6015,8.299379986354081,223.20025997270815,190.00274002729182,35.79120457900189,,212.10780000000003,214.38771929824563,
2018-11-15,187.43,190.0,170.99,184.35,452416.10784,212442,-0.016432801579256306,0.04081185216241301,-178.25315,0.5426586725071906,31.374978431811275,-2.192757729733146,0.18832589542506603,-1.6432801579256306,-13.365289722261387,-7.8065613122624615,-14.291691849923293,206.9922222222222,205.6026923076923,211.50639999999999,389.75954999999993,0,205.573,9.678679825156664,224.93035965031333,186.21564034968668,34.13397857511575,,211.50640000000004,213.8698275862069,
2018-11-16,184.35,185.0,173.0,176.89,241710.34763,120635,-0.04046650393273665,-0.4657344346468705,-176.8285,0.5434210685994814,27.959761005491547,-2.3508030111046754,0.2275311334671662,-4.046650393273666,-16.074393889073413,-12.582159624413148,-16.894526661968523,202.30555555555554,204.42576923076922,210.4616,387.29009999999994,0,204.195,11.615179949667496,227.42535989933498,180.964640100665,30.455683474289103,,210.4616,213.24305084745762,
2018-11-17,176.93,177.91,173.94,176.2,144804.70986,77570,-0.003900729266775982,-0.4009163807845706,-175.2623,0.5445497803987462,27.659858685450796,-2.0134777419282543,0.26019263386971947,-0.3900729266775982,-17.373974208675268,-12.036343667315663,-14.565554693560912,198.24,203.25384615384613,209.5488,384.8111,1,202.7555,13.188871894218442,229.13324378843689,176.37775621156314,30.13224911590766,,209.54879999999997,212.6256666666667,
2018-11-18,176.2,182.94,176.1,178.97,141736.32263,68702,0.0157207718501704,-0.02118983030984678,-173.76735000000002,0.5454247944119123,30.865793691537093,-1.6138397558142445,0.28101390639527785,1.57207718501704,-15.794673943728233,-15.6239686954882,-12.697560975609756,194.70666666666668,202.22,208.49580000000003,382.26315,0,201.856,14.181085772401575,230.21817154480314,173.49382845519685,33.19925406392232,,208.49580000000003,212.0739344262295,
2018-11-19,179.04,179.33,146.47,150.81,596789.83916,224184,-0.15734480639213277,3.21056387019373,-172.26900000000003,0.5456108874658355,20.782370279259094,-2.676208507259455,0.3649718199686269,-15.734480639213277,-29.160599370566953,-28.410709199658214,-27.46380645471598,187.7688888888889,200.12230769230771,206.8532,379.1222,0,199.53300000000002,18.205980538504946,235.9449610770099,163.12103892299012,22.422980335504576,1.0,206.8532,211.0858064516129,
2018-11-20,150.76,154.7,126.95,133.82,996552.28721,357568,-0.11265831178303831,0.6698546486861738,-170.96394999999995,0.5451409143291802,17.143438591185582,-2.669430051055126,0.4768732130318492,-11.26583117830383,-36.22760198246283,-39.37664220349733,-35.505325557858214,179.02222222222224,197.42576923076922,204.8974,375.86134999999996,1,196.2875,23.401062700790224,243.08962540158043,149.48537459841955,18.51754754249292,1.0,204.89739999999998,209.85936507936506,
2018-11-21,133.68,142.01,127.15,138.23,718957.78552,246564,0.03295471528919447,-0.27855487890873043,-169.30679999999998,0.5454301861969902,21.009625885040926,-2.056840667191114,0.5533292244481192,3.295471528919447,-26.24979992530545,-36.90144702606473,-33.115594909759515,170.72666666666666,194.8607692307692,203.1482,372.455,0,193.201,26.725939873188043,246.65287974637607,139.74912025362391,22.30044241644432,1.0,203.14820000000003,208.74015625,
2018-11-22,138.36,140.4,125.64,126.63,334674.07185,117670,-0.08391810750198936,-0.5345010811616143,-167.85124999999996,0.5452623174814791,18.55681779481094,-2.0609859090419365,0.643319179060418,-8.391810750198935,-31.3100081366965,-40.49062455942478,-38.48433325236823,161.4811111111111,191.8676923076923,201.2654,369.11665,0,189.41500000000002,30.463575575465605,250.34215115093122,128.48784884906883,19.70853962948609,1.0,201.2654,207.47692307692307,
