open_time,open,high,low,close,volume,1hora%,4hora%,8hora%,dia%,2dias%,1semana%,2semanas%,1mes%,RSI,EMA_9,EMA_21,EMA_50,EMA_100,EMA_200,pred_dia%,resistencia
2025-02-20 04:00:00,132.86,133.3,131.73,131.95,44337.89,0.6924061112365589,2.0124758651418446,2.963671128107076,-1.0723860589812158,-6.257046223224337,-6.111781262565335,-24.059796916133873,-16.718266253869963,31.659376421256937,133.59483312367286,133.7161977207116,131.6424527532709,129.55207224168882,126.34917439976859,-2.341796134899586,0
2025-02-20 05:00:00,131.95,133.43,130.22,131.02,75682.403,0.7048124289503437,1.3700692562481127,2.3113629585445827,0.28919330289192957,-7.37584002622522,-6.6156725526894045,-23.627099452726934,-15.436123348017631,26.930697227395584,133.0798664989383,133.47108883701054,131.61804284137793,129.581140118091,126.3956502763878,-3.182720195390007,0
2025-02-20 06:00:00,131.02,131.21,129.65,129.84,52928.394,0.90062585864754,2.3685991427926956,3.772326391462242,1.9335347432024186,-6.943414875216216,-7.11987459780547,-20.07768426893555,-14.80106100795757,22.09847622370772,132.43189319915064,133.14098985182775,131.54831567112782,129.58626605634663,126.42992241294115,-3.227048675292666,0
2025-02-20 07:00:00,129.85,130.08,128.6,129.58,55467.131,0.2002464571780583,2.47610446300895,3.9294187425859897,3.865271904443935,-5.719180876234005,-6.396255850234015,-21.001027173405554,-14.278155040127006,21.13436393059962,131.8615145593205,132.81726350166159,131.47112682127968,129.58614197602293,126.4612664685338,-2.477234141071137,0
2025-02-20 08:00:00,129.57,130.77,128.91,129.81,55381.968,-0.17749652724185042,1.6218264494126462,3.6016634486855743,4.192191305631416,-5.579503863359089,-7.227820915248636,-21.841561854702455,-15.396924171037432,24.496644417513394,131.45121164745643,132.54387591060143,131.4059845929942,129.5905748081809,126.49458720019018,-3.5744549726523274,0
2025-02-20 09:00:00,129.81,129.84,127.96,129.08,41515.413,0.5623603728526229,1.4806899709967924,2.8304727491719293,5.157972079353403,-3.7287045965927477,-5.380031022940663,-18.88008841407259,-14.82964149097057,21.18846828940167,130.97696931796514,132.22897810054675,131.314769510916,129.58046441593967,126.5203127006858,-4.03625658506351,0
2025-02-20 10:00:00,129.09,130.39,128.51,130.24,64641.133,-0.8986674930275771,-0.3080714725816433,2.0678246484698093,5.506783719074224,-4.787191246278866,-7.38786279683378,-20.38081153526205,-16.472902879627988,36.82990353819445,130.8295754543721,132.04816190958795,131.2726216869585,129.59352452651513,126.55732451460933,-4.038697788697782,0
2025-02-20 11:00:00,130.24,130.96,128.74,129.87,118847.103,0.28409090909091256,-0.2237999691310326,2.2578460149017836,4.451147733961141,-3.871070942973689,-6.520669291338585,-21.589738788502952,-15.563267485317681,34.32285963773511,130.63766036349767,131.8501471905345,131.2176169149209,129.59899928836631,126.5902864597376,-4.073304073304067,0
2025-02-20 12:00:00,129.88,130.29,128.14,128.54,57210.326,1.0241010241010338,0.9783529774285572,2.584312239484651,5.401825139829263,-0.7445724586566257,-6.32806683762097,-21.781146376125054,-14.901224635737897,26.76598237166911,130.21812829079815,131.54922471866772,131.11261233002205,129.57802900542836,126.60968659446658,-4.8934183911623,0
2025-02-20 13:00:00,128.54,128.73,127.38,128.5,62774.006,0.031118717908815964,0.4493337465137996,1.923370477789658,5.87459712862585,-1.1014948859166056,-6.242248863166595,-20.975334212012804,-13.245791839252666,26.563030629085574,129.87450263263852,131.2720224715161,131.010156944531,129.55668189640997,126.62849568307887,-7.735408560311282,0
2025-02-20 14:00:00,128.51,130.73,126.6,128.13,156717.556,0.287937743190665,1.6200859950860056,1.3170055452865126,4.658084678919556,-1.1366327255505546,-6.872966886312448,-23.07175103256171,-10.810343336504367,24.574281233656293,129.52560210611082,130.98638406501462,130.89720961337292,129.52843076974838,126.64343602454078,-5.5022243034418254,0
2025-02-20 15:00:00,128.12,128.68,127.41,127.89,65550.646,0.18730976352141956,1.5246015246015276,1.3042136132119246,6.328279499011207,-2.484173411331031,-4.442629644752959,-25.394646533973926,-10.288030355294936,23.270327001785958,129.19848168488866,130.70489460455875,130.77927982461318,129.49598659609,126.65583964618715,-3.870513722730474,0
2025-02-20 16:00:00,127.9,128.61,126.4,126.67,61461.642,0.9539447963093275,1.4548000622374284,2.4189199599414533,6.5924341862694575,-3.964215364412343,-3.9727489124189477,-25.7520103246302,-9.047865013774109,17.746978533780577,128.69278534791096,130.33808600414432,130.61813159619697,129.44002646547435,126.65598054523007,-4.94986974026999,0
2025-02-20 17:00:00,126.66,129.31,125.86,128.94,49864.438,-1.792058103734109,-0.34241245136186593,0.1084598698481676,5.483066998973751,-1.9530323396853,-3.5080677530705664,-27.66336633663366,-11.040303134688246,45.51270914991142,128.74222827832878,130.21098727649482,130.55232251399318,129.43012495130654,126.67870710696907,-0.062044361718638516,0
2025-02-20 18:00:00,128.94,129.89,128.23,129.04,68715.884,-0.07755545214828162,-0.710216186685395,0.9213759213759344,4.336867076877452,-3.42229702652881,-2.3233684878280805,-28.641212242049637,-12.708533496375226,46.43185806278244,128.80178262266304,130.10453388772257,130.49301574873854,129.42239970474603,126.70220255864102,1.185678859268434,0
2025-02-20 19:00:00,129.03,129.13,127.0,127.66,37660.805,1.0694358338499654,0.17984205176323714,1.7017017017017078,5.9802621888348835,-1.567348237727742,-1.7373286579534526,-27.826174026234096,-12.169405148932427,36.60065772919,128.57342609813045,129.88230353429324,130.38191709192526,129.38750070069165,126.71173288144061,2.4831583894720364,0
